lat,lon,minutes_remaining,period,playoffs,shot_distance,shot_made_flag,y_proba,y_pred 
34.0473,-118.0338,9,1,0,23,0.0,0.2863144300001007,0
33.8253,-118.4028,3,1,0,25,0.0,0.35103869505971,0
33.8883,-118.0758,5,2,0,24,0.0,0.3145454471901661,0
34.0503,-118.0448,6,3,0,22,0.0,0.2870722744481109,0
33.8303,-118.1238,4,3,0,25,0.0,0.3179586666491554,0
33.8663,-118.0838,9,4,0,25,1.0,0.3041205351209782,0
33.9853,-118.0318,8,4,0,24,0.0,0.27858281597038004,0
33.8143,-118.1418,0,4,0,26,0.0,0.3049496037000799,0
33.7923,-118.2078,7,3,0,25,1.0,0.3381589349637526,0
34.0223,-118.5078,7,3,0,23,0.0,0.3210551388170375,0
33.8583,-118.4438,1,3,0,25,1.0,0.334225228428499,0
33.9243,-118.4948,6,4,0,25,0.0,0.3190050078953632,0
33.8113,-118.1698,11,1,0,25,1.0,0.3415578461442035,0
33.7923,-118.1488,5,1,0,27,1.0,0.3167136617777141,0
33.7943,-118.2688,3,1,0,25,0.0,0.3486908371124459,0
33.8253,-118.1488,0,1,0,25,0.0,0.3271818261978745,0
33.8583,-118.4638,10,2,0,26,1.0,0.3353302896229023,0
33.8663,-118.4688,6,2,0,26,0.0,0.33033439255163716,0
33.8113,-118.0808,5,3,0,30,1.0,0.264617306794481,0
33.8713,-118.4518,8,4,0,25,0.0,0.3321067500397941,0
33.8523,-118.0698,0,4,0,27,0.0,0.27794987508784097,0
33.9783,-118.0348,0,4,0,24,0.0,0.27503405632814776,0
33.8403,-118.0928,0,4,0,27,0.0,0.28285306896506024,0
33.8323,-118.1288,4,2,0,25,1.0,0.32218248467335847,0
33.7973,-118.1988,1,2,0,25,0.0,0.3357552466459085,0
33.8143,-118.1528,0,2,0,25,0.0,0.3262356517569448,0
33.8533,-118.0838,3,3,0,26,1.0,0.2961130322257789,0
33.8703,-118.4668,3,3,0,26,0.0,0.32229617037032865,0
33.8433,-118.1058,5,4,0,25,1.0,0.3092762068357877,0
33.7973,-118.1488,3,4,0,27,1.0,0.3009511847989604,0
33.8153,-118.1418,2,4,0,26,1.0,0.30615714533874033,0
33.8203,-118.3828,4,1,0,25,1.0,0.35159486203169116,0
33.7943,-118.2688,3,1,0,25,1.0,0.3486908371124459,0
33.8813,-118.0758,2,1,0,25,0.0,0.30695482337019864,0
33.8863,-118.0498,9,2,0,27,0.0,0.2819655799760454,0
33.8683,-118.4638,7,3,0,26,1.0,0.3256801333493606,0
33.8303,-118.3998,5,4,0,25,1.0,0.3372699761219068,0
33.8423,-118.1068,4,4,0,25,0.0,0.308888153948834,0
33.7863,-118.3638,0,1,0,27,1.0,0.3324033752515016,0
33.8433,-118.4418,11,2,0,26,1.0,0.33861264168499794,0
33.8573,-118.1058,9,2,0,24,1.0,0.3288675124244766,0
33.7833,-118.2778,8,4,0,26,0.0,0.3308923670544747,0
33.9143,-118.0658,6,4,0,24,1.0,0.2987419197963872,0
33.8943,-118.4878,6,4,0,26,0.0,0.31514972896084076,0
33.8473,-118.4228,5,4,0,24,0.0,0.3464401549697033,0
33.8273,-118.4378,8,1,0,27,1.0,0.3329817988246201,0
33.8343,-118.1188,6,1,0,25,1.0,0.3267264127214067,0
33.8453,-118.0928,6,1,0,26,0.0,0.3097386702614226,0
33.8433,-118.4288,1,1,0,25,0.0,0.34636542960842465,0
33.9573,-118.0448,5,2,0,24,1.0,0.2930915233424749,0
33.8173,-118.1268,1,2,0,26,0.0,0.31223910543144084,0
33.8143,-118.1618,7,3,0,25,0.0,0.3279416925728153,0
33.8353,-118.4538,3,4,0,27,0.0,0.31498225080073683,0
33.8833,-118.4508,0,1,0,24,1.0,0.3479452568197123,0
33.8683,-118.0958,7,3,0,24,1.0,0.31896974973719017,0
33.8433,-118.4278,6,3,0,25,0.0,0.3411453500385151,0
33.8123,-118.1188,7,4,0,27,0.0,0.2974150617685767,0
33.9033,-118.0658,4,4,0,24,0.0,0.30027682429322594,0
33.8243,-118.3778,0,4,0,24,0.0,0.34540609057668514,0
33.8703,-118.4378,5,2,0,24,0.0,0.3500704712440411,0
33.8113,-118.2038,10,3,0,24,0.0,0.34681525903665866,0
33.9043,-118.4918,2,3,0,26,0.0,0.31399456142920895,0
33.8383,-118.4078,0,4,0,24,0.0,0.3438541016398603,0
33.8913,-118.4638,0,4,0,24,0.0,0.3331577703713731,0
33.8473,-118.0908,4,1,0,26,1.0,0.3075304705690786,0
33.8023,-118.4308,0,1,0,29,0.0,0.30977269406923447,0
33.8453,-118.1188,11,3,0,24,1.0,0.33050113572293577,0
33.8383,-118.1088,0,3,0,26,1.0,0.29997743325707005,0
33.8353,-118.1118,0,3,0,26,0.0,0.3010359764722298,0
33.8063,-118.1448,8,4,0,26,0.0,0.3133868783724711,0
33.8073,-118.1418,6,2,0,26,0.0,0.3200553584215123,0
33.8023,-118.1118,8,3,0,28,0.0,0.29321112893728224,0
33.8153,-118.1418,4,3,0,26,1.0,0.3119464986096721,0
33.8113,-118.1488,0,1,0,26,0.0,0.319313475672087,0
33.7793,-118.2798,1,3,0,26,0.0,0.33124865995089364,0
33.8323,-118.4588,6,4,0,28,0.0,0.3068625320350879,0
33.7973,-118.3418,3,4,0,25,1.0,0.3404087303434016,0
33.7863,-118.1898,3,4,0,27,1.0,0.3072580160174391,0
33.7993,-118.3728,2,4,0,26,1.0,0.3295914427192476,0
33.7923,-118.2588,1,4,0,25,0.0,0.3332927214479826,0
33.8613,-118.4688,1,1,0,27,1.0,0.3204494909505632,0
33.8303,-118.4108,1,2,0,25,0.0,0.3441016697248749,0
33.8353,-118.1498,11,3,0,24,0.0,0.33599427270934706,0
33.8253,-118.1518,5,3,0,24,0.0,0.3343871853269792,0
33.8683,-118.4388,0,1,0,24,0.0,0.3513504538399516,0
33.9353,-118.0568,2,2,0,23,1.0,0.30926142599424644,0
33.7563,-118.2948,1,2,0,28,0.0,0.31969021094791306,0
33.8753,-118.0778,1,3,0,25,0.0,0.29952274118086497,0
33.8653,-118.1058,3,4,0,24,0.0,0.3132577539566856,0
33.8753,-118.0708,10,2,0,26,1.0,0.2984240520565404,0
33.8423,-118.1088,8,2,0,25,0.0,0.3207466991027686,0
33.7873,-118.2588,0,2,0,25,0.0,0.342971240369255,0
33.7733,-118.2618,0,2,0,27,0.0,0.3232018746401424,0
33.7923,-118.1828,5,3,0,26,0.0,0.3225389195802443,0
33.8883,-118.0598,0,3,0,26,0.0,0.28273041403378135,0
33.8373,-118.4508,3,4,0,27,0.0,0.3141768798071922,0
33.8663,-118.0678,2,4,0,26,0.0,0.28649903998968473,0
33.9193,-118.0398,0,4,0,26,0.0,0.2691463136052464,0
34.0223,-118.0418,0,4,0,22,0.0,0.28588466898285997,0
33.8613,-118.0908,0,4,0,25,0.0,0.2994191677099032,0
33.7943,-118.3268,2,1,0,25,0.0,0.35288669704268594,0
34.0343,-118.0348,4,2,0,23,1.0,0.28218185866001455,0
33.7893,-118.3308,2,3,0,26,0.0,0.33341507556372535,0
33.9953,-118.0398,5,4,0,23,1.0,0.2854076376772653,0
33.8933,-118.0478,4,4,0,26,0.0,0.27926023893558605,0
33.8173,-118.1138,1,4,0,27,1.0,0.2913151543048862,0
33.7813,-118.3468,1,4,0,27,1.0,0.3199237309155678,0
33.8023,-118.1188,6,1,0,28,0.0,0.3007047967984132,0
34.0273,-118.0218,11,4,0,24,0.0,0.2690549412200499,0
33.8383,-118.0608,0,1,0,29,0.0,0.27133853166058924,0
33.8113,-118.1218,3,2,0,27,0.0,0.3034452778585502,0
33.8073,-118.1158,0,2,0,28,1.0,0.2905578548499834,0
33.4113,-118.4328,0,3,0,65,0.0,0.0925787915047757,0
33.9193,-118.0568,4,4,0,24,0.0,0.29521430444313,0
33.7923,-118.4668,0,4,0,31,0.0,0.28023636188059226,0
33.8483,-118.4188,2,2,0,24,0.0,0.35256518585120256,0
34.0553,-118.4948,0,2,0,22,1.0,0.32148989151926055,0
33.8323,-118.1138,0,1,0,26,0.0,0.31056686884366186,0
33.8403,-118.1138,6,2,0,25,0.0,0.32020216442474136,0
33.8933,-118.0698,2,2,0,25,0.0,0.2989315543951308,0
33.8603,-118.0978,0,2,0,25,0.0,0.3087695789197171,0
33.8223,-118.3998,8,3,0,25,0.0,0.34649750721599,0
33.9323,-118.0398,0,2,0,25,1.0,0.28466318664015583,0
33.8633,-118.0878,8,3,0,25,1.0,0.30880461504586837,0
33.9703,-118.0338,7,3,0,24,0.0,0.2860571322377616,0
33.7963,-118.3728,9,1,0,26,1.0,0.3494859696087884,0
33.8323,-118.4378,9,1,0,27,1.0,0.33231412645932284,0
33.8303,-118.1298,7,1,0,25,1.0,0.3295606442618169,0
33.7843,-118.2568,4,1,0,26,0.0,0.3391665784310582,0
33.8303,-118.3948,2,1,0,24,1.0,0.3604710481765317,0
33.7863,-118.3768,0,1,0,27,1.0,0.33349455264583144,0
33.7993,-118.1748,0,1,0,26,0.0,0.32486692497535313,0
33.7963,-118.1898,5,2,0,26,0.0,0.32638855229381947,0
33.7923,-118.1668,0,2,0,27,0.0,0.3100870276171918,0
33.7993,-118.3648,8,4,0,26,0.0,0.33356999572080137,0
33.8613,-118.4588,4,2,0,26,1.0,0.3293910543180305,0
33.8423,-118.4608,9,3,0,27,0.0,0.32250303134791936,0
33.8253,-118.4228,2,1,0,26,0.0,0.33970867740700533,0
34.0493,-118.0298,10,3,0,24,0.0,0.2672951817512944,0
33.8683,-118.4418,4,3,0,24,0.0,0.3456461513788639,0
33.4653,-118.1138,0,3,0,59,0.0,0.10449298963494008,0
33.8173,-118.1218,4,4,0,27,0.0,0.2941123009376444,0
33.7923,-118.3408,3,4,0,26,0.0,0.3297033958872208,0
33.8383,-118.4438,9,2,0,26,1.0,0.3386726040150976,0
33.8703,-118.0958,4,2,0,24,0.0,0.32049922209063875,0
33.8843,-118.0748,11,3,0,25,0.0,0.3041837090351141,0
33.8433,-118.4458,2,4,0,26,0.0,0.32307541191358596,0
33.7973,-118.1468,9,3,0,27,1.0,0.30950526400050987,0
33.8273,-118.4228,1,3,0,26,0.0,0.3293931670278702,0
33.7913,-118.1678,4,4,0,27,0.0,0.30485336044553996,0
34.0363,-118.4968,5,1,0,22,0.0,0.3353991793298876,0
33.9273,-118.0598,0,1,0,24,0.0,0.30299311530838696,0
33.8633,-118.0938,1,2,0,25,0.0,0.30836036743546474,0
33.8893,-118.4568,2,3,0,24,1.0,0.3391981839858274,0
33.8683,-118.4458,6,4,0,24,0.0,0.34302334126038997,0
33.9423,-118.4948,5,4,0,24,1.0,0.3249584101144397,0
33.8223,-118.1628,1,4,0,24,1.0,0.32861566387036373,0
33.8603,-118.4798,8,1,0,27,1.0,0.32700143719802677,0
33.8913,-118.4648,3,1,0,24,1.0,0.349165258703106,0
33.9063,-118.4718,7,2,0,24,0.0,0.34395635053356316,0
33.8093,-118.4308,4,2,0,28,1.0,0.3181589532573808,0
33.8023,-118.2038,2,2,0,25,0.0,0.33550596169703506,0
33.8893,-118.4798,9,3,0,26,1.0,0.3225528329811817,0
33.9063,-118.4768,7,3,0,24,1.0,0.3398543260713681,0
33.9073,-118.0578,5,3,0,25,0.0,0.29219053139413986,0
33.8613,-118.4388,6,4,0,24,0.0,0.3444804487766966,0
33.7963,-118.3218,2,4,0,25,0.0,0.3382221344116155,0
33.7233,-118.4648,0,2,0,37,0.0,0.24247985367384536,0
33.8123,-118.1678,0,3,0,25,0.0,0.3236362899142074,0
33.8093,-118.1758,5,4,0,25,1.0,0.3245746901833469,0
33.7923,-118.2778,4,4,0,25,0.0,0.3372302036603263,0
33.8153,-118.1668,2,4,0,25,0.0,0.31983729129800187,0
33.8173,-118.1348,1,4,0,26,1.0,0.30430314231495925,0
33.8343,-118.0958,6,1,0,27,0.0,0.3015181308296608,0
33.8273,-118.3948,8,2,0,25,1.0,0.34915780709426397,0
34.0273,-118.0218,8,2,0,24,0.0,0.2749465110040126,0
33.7973,-118.1338,0,2,0,28,1.0,0.2946581594551889,0
33.7733,-118.2128,7,3,0,27,0.0,0.32011031166889337,0
33.7943,-118.1698,10,4,0,26,0.0,0.32032371329303827,0
33.8433,-118.1368,0,1,0,24,1.0,0.33298225441763896,0
33.8473,-118.4338,9,2,0,25,0.0,0.3473922800229032,0
33.8573,-118.0828,1,2,0,26,0.0,0.2976887633640935,0
33.8913,-118.0748,0,2,0,24,0.0,0.30987315223537076,0
33.8423,-118.4388,9,3,0,26,1.0,0.3326046423215439,0
33.8253,-118.1348,6,3,0,25,1.0,0.32179897485155723,0
33.9423,-118.0528,5,3,0,23,0.0,0.30495248818670523,0
33.8883,-118.4838,1,3,0,26,1.0,0.31708115327103054,0
33.8833,-118.4798,8,4,0,26,0.0,0.3191073960303802,0
33.8633,-118.4588,10,1,0,26,1.0,0.337949189444006,0
33.7843,-118.1448,6,1,0,28,0.0,0.30774018390974567,0
33.8223,-118.1288,8,2,0,26,0.0,0.3162738150925851,0
33.8143,-118.1668,7,3,0,25,0.0,0.3283583031172938,0
33.8683,-118.0828,7,1,0,25,0.0,0.3148888279433491,0
33.8533,-118.0978,0,1,0,25,1.0,0.31504176874861944,0
33.8733,-118.0678,6,2,0,26,1.0,0.2958103485101506,0
33.8473,-118.4608,6,2,0,27,1.0,0.32318727692585414,0
33.8113,-118.3868,4,2,0,26,0.0,0.3377990447457501,0
33.8383,-118.4178,2,2,0,25,1.0,0.3431399169478066,0
33.8273,-118.4158,0,2,0,26,0.0,0.33248842462723877,0
33.7763,-118.2618,11,3,0,26,0.0,0.3383879929220145,0
33.8453,-118.1058,6,3,0,25,0.0,0.31378341627484413,0
33.9223,-118.4788,3,3,0,24,0.0,0.3322599163272967,0
33.8503,-118.4258,4,1,0,24,0.0,0.35878848910480565,0
33.7643,-118.2588,2,2,0,28,0.0,0.31524497801745205,0
33.9993,-118.4998,6,3,0,23,0.0,0.3261762501906976,0
33.8153,-118.4008,5,4,0,26,0.0,0.3296485837766843,0
33.7843,-118.2438,5,3,0,26,0.0,0.32989302533954795,0
33.8193,-118.1748,0,3,0,24,0.0,0.33416859615111955,0
33.8943,-118.4848,1,4,0,26,0.0,0.3111464534701972,0
33.8153,-118.1668,11,3,0,25,0.0,0.3311613243703432,0
33.8403,-118.4238,5,4,0,25,1.0,0.3363906891609164,0
33.8503,-118.4418,2,2,0,25,0.0,0.3416678640135159,0
33.7943,-118.2698,2,4,0,25,1.0,0.33441619150888025,0
33.7873,-118.2698,1,4,0,25,0.0,0.33566580650888905,0
33.8353,-118.4058,0,2,0,24,1.0,0.3537082873454061,0
33.8553,-118.4358,0,1,0,25,1.0,0.3426488003843129,0
33.8553,-118.4238,5,1,0,24,0.0,0.3579231236360586,0
33.8573,-118.1028,2,1,0,25,0.0,0.31583608920254624,0
34.0553,-118.5018,6,2,0,23,1.0,0.3148606305690801,0
34.0223,-118.4928,8,3,0,22,1.0,0.33249517146051305,0
33.8173,-118.1678,3,4,0,24,0.0,0.33201882816736633,0
33.8143,-118.4208,0,4,0,27,0.0,0.31592270563964675,0
33.8553,-118.4338,5,1,0,25,0.0,0.346425333043123,0
33.8833,-118.0658,5,4,0,25,1.0,0.2951191318644949,0
33.7813,-118.2438,0,4,0,26,0.0,0.3224869257652177,0
33.8733,-118.4558,2,1,0,25,0.0,0.34065551261768007,0
33.7813,-118.1798,6,2,0,27,0.0,0.3187510687627595,0
33.7893,-118.3318,7,3,0,26,1.0,0.33739545937362775,0
33.7813,-118.2108,5,3,0,26,1.0,0.3280013280538909,0
33.8203,-118.3978,4,3,0,25,0.0,0.34375426110081797,0
33.7863,-118.2898,8,4,0,25,0.0,0.343138368790306,0
34.0343,-118.5098,7,4,0,24,1.0,0.3019395545111131,0
33.7863,-118.1928,6,4,0,26,1.0,0.3214383221249313,0
33.8343,-118.4308,4,4,0,26,0.0,0.325931280802801,0
33.8143,-118.1518,3,4,0,25,1.0,0.31964750146370247,0
33.7873,-118.1908,2,4,0,26,0.0,0.31794990250735744,0
33.7893,-118.4178,0,4,0,29,0.0,0.29952764033328205,0
33.8303,-118.4188,0,4,0,26,0.0,0.3230126645161546,0
33.7553,-118.0598,0,1,0,35,0.0,0.23052702321427426,0
33.9273,-118.0448,3,3,0,25,1.0,0.284410706531483,0
33.8893,-118.0648,2,3,0,25,1.0,0.2954211234854975,0
33.8253,-118.4228,10,1,0,26,0.0,0.3460094901206538,0
33.7813,-118.1988,1,3,0,27,0.0,0.3121824229748742,0
33.7993,-118.3488,5,4,0,25,0.0,0.34199023003283224,0
33.8173,-118.1318,1,4,0,26,0.0,0.3040631668153877,0
33.8173,-118.4128,3,1,0,26,1.0,0.3419827436725487,0
33.8763,-118.4618,2,1,0,25,0.0,0.3402885003132971,0
33.7893,-118.1848,5,2,0,26,1.0,0.32797683349425955,0
33.7873,-118.3238,3,2,0,26,1.0,0.3386743790480185,0
33.8073,-118.3778,1,2,0,26,0.0,0.33585881740985674,0
34.0133,-118.5108,0,2,0,24,0.0,0.3111784063346613,0
33.6463,-118.0528,0,2,0,45,0.0,0.16408806200121176,0
33.8453,-118.1088,3,1,0,25,0.0,0.32047218829082197,0
33.8063,-118.1578,5,2,0,26,1.0,0.3208941793152612,0
33.8353,-118.3918,3,2,0,24,0.0,0.3548970349572963,0
33.9073,-118.0548,5,2,0,25,1.0,0.29613271815222825,0
33.8293,-118.1238,4,2,0,25,1.0,0.32262210342716074,0
33.8503,-118.4308,7,4,0,25,1.0,0.3356388763995513,0
33.9953,-118.5048,0,1,0,24,0.0,0.32009162610122255,0
33.8343,-118.1138,8,2,0,26,0.0,0.3116908377092637,0
33.8303,-118.1158,0,2,0,26,1.0,0.30698903043550446,0
33.8663,-118.0978,0,2,0,24,0.0,0.31875418141095496,0
33.8013,-118.1368,8,3,0,27,0.0,0.306844968509526,0
33.8553,-118.0988,11,4,0,25,1.0,0.3098577590704552,0
33.8243,-118.1488,11,4,0,25,0.0,0.32266164358995736,0
33.8453,-118.1158,9,4,0,25,0.0,0.3125243014691383,0
33.9093,-118.0578,2,1,0,25,0.0,0.2978375957863925,0
33.8533,-118.1008,2,2,0,25,0.0,0.3124590716574843,0
33.8113,-118.3448,3,3,0,24,1.0,0.35337209394054,0
33.9013,-118.4838,2,3,0,25,0.0,0.32597372109393113,0
33.8303,-118.1368,6,4,0,25,0.0,0.31617962898882895,0
33.8503,-118.1028,5,2,0,25,1.0,0.3157218910749839,0
33.8613,-118.1008,2,2,0,24,1.0,0.3219391919782393,0
33.8423,-118.4308,9,3,0,25,1.0,0.34405564483567547,0
33.8373,-118.4148,6,3,0,25,0.0,0.34179542723401934,0
33.8783,-118.4718,8,4,0,26,1.0,0.31986398010990175,0
33.8303,-118.1218,7,4,0,26,0.0,0.3041237797213852,0
33.8533,-118.1028,5,4,0,25,0.0,0.3062636105286273,0
33.8483,-118.4278,10,2,0,25,1.0,0.34737583935295546,0
33.8783,-118.0798,10,3,0,25,1.0,0.30549713629702396,0
33.9163,-118.0568,7,3,0,24,1.0,0.3024449072852333,0
33.7713,-118.2728,4,3,0,27,1.0,0.32333775127098496,0
33.7733,-118.2728,3,3,0,27,0.0,0.3220052004866165,0
33.8753,-118.4688,2,3,0,26,0.0,0.32028056642704994,0
33.8253,-118.3958,0,3,0,25,0.0,0.33897830171429794,0
33.8273,-118.1698,3,1,0,23,0.0,0.3550810597219094,0
33.8603,-118.0828,2,2,0,26,0.0,0.2976038312170891,0
33.8173,-118.4378,5,3,0,28,0.0,0.3128927034243611,0
33.9033,-118.4768,3,3,0,25,0.0,0.3255890892214171,0
33.7223,-118.4648,0,3,0,37,0.0,0.23903972819628258,0
33.8613,-118.4468,0,2,0,25,0.0,0.3373156241528924,0
33.8883,-118.4588,0,1,0,24,1.0,0.3471561542099238,0
33.8453,-118.1108,4,2,0,25,1.0,0.31702630391451064,0
33.8963,-118.4618,3,2,0,24,0.0,0.3428840438396633,0
33.7813,-118.3088,2,4,0,26,0.0,0.32942009483563245,0
33.8323,-118.4538,0,4,0,28,0.0,0.3020209495398777,0
33.8293,-118.4108,6,1,0,25,0.0,0.3529336885944411,0
33.9143,-118.0468,3,1,0,25,0.0,0.29634137234248603,0
33.8373,-118.3998,4,3,0,24,0.0,0.35119629087981125,0
33.8583,-118.0928,5,4,0,25,0.0,0.3040832425260458,0
33.8243,-118.1578,5,1,0,24,0.0,0.34420762866939236,0
33.7813,-118.2668,2,1,0,26,0.0,0.3393212129373127,0
33.8633,-118.4338,2,4,0,24,0.0,0.3403208224105246,0
33.8433,-118.4208,6,2,0,25,1.0,0.3450839606491478,0
33.9343,-118.0528,9,3,0,24,0.0,0.2986751293341444,0
33.9043,-118.4868,11,4,0,25,0.0,0.3278601501716909,0
33.7893,-118.2648,0,4,0,25,0.0,0.33388714382787976,0
33.7943,-118.2758,1,7,0,25,0.0,0.3208500417406887,0
33.8633,-118.0988,8,1,0,24,0.0,0.33023190162898847,0
33.8573,-118.0938,0,2,0,25,1.0,0.30927997509482646,0
33.8553,-118.1108,2,3,0,24,1.0,0.3200784177606906,0
33.8483,-118.0908,0,3,0,26,1.0,0.2958341539961556,0
33.8483,-118.4618,1,1,0,27,0.0,0.32356340429526576,0
33.7963,-118.3318,0,2,0,25,1.0,0.34655923479688366,0
33.9263,-118.0518,8,4,0,24,1.0,0.2958365081124599,0
33.7963,-118.2908,1,4,0,24,0.0,0.3469983177994796,0
33.8703,-118.0778,8,3,0,25,0.0,0.3060613779301411,0
33.8073,-118.1298,6,3,0,27,0.0,0.3031479460012348,0
33.8433,-118.1138,5,3,0,25,0.0,0.3142420350333258,0
33.7873,-118.2208,0,1,0,26,0.0,0.3321446344298769,0
33.8473,-118.1088,9,1,0,25,1.0,0.3244864449605461,0
33.8933,-118.4928,9,1,0,26,0.0,0.331343899158174,0
33.8153,-118.1218,7,2,0,27,0.0,0.3053043400104244,0
33.8803,-118.0608,9,3,0,26,1.0,0.29137554598448057,0
33.8243,-118.1258,3,3,0,26,0.0,0.30740406778198887,0
33.8703,-118.0708,0,3,0,26,0.0,0.2883546650833574,0
33.8223,-118.3928,8,4,0,25,0.0,0.34136059482661585,0
33.8503,-118.4258,4,2,0,24,0.0,0.35417283698808916,0
33.8603,-118.1008,7,3,0,24,0.0,0.3216465109275694,0
33.8403,-118.1218,6,4,0,25,0.0,0.31215566971604264,0
33.9303,-118.0428,11,2,0,25,0.0,0.29333149962953337,0
33.8533,-118.0958,9,3,0,25,0.0,0.31298781270543424,0
33.6413,-118.4588,0,2,0,44,0.0,0.19560445641553156,0
33.8653,-118.4408,9,3,0,24,0.0,0.35041175343409847,0
33.9073,-118.0748,6,3,0,23,1.0,0.3172388296309205,0
33.8553,-118.4308,5,3,0,24,0.0,0.34933003782938343,0
33.8323,-118.3898,4,3,0,24,0.0,0.3518172368514193,0
33.8063,-118.2758,0,3,0,23,1.0,0.35890227846319,0
33.8663,-118.4278,10,4,0,23,0.0,0.3575785690492266,0
33.7963,-118.2358,2,4,0,25,1.0,0.3309858996267952,0
33.8423,-118.1118,1,4,0,25,0.0,0.30705579009626804,0
33.7783,-118.2978,5,1,0,26,1.0,0.3451978656846541,0
33.8143,-118.4108,4,1,0,26,0.0,0.3434789441181997,0
33.8143,-118.1438,3,1,0,26,1.0,0.3203349360182603,0
33.8473,-118.4818,0,2,0,28,1.0,0.30866251789401516,0
33.8343,-118.0938,0,2,0,27,0.0,0.2927779832229946,0
33.8483,-118.4388,5,3,0,25,1.0,0.33983352113147547,0
33.8733,-118.4558,2,3,0,25,0.0,0.33167577319249664,0
33.8553,-118.0888,0,4,0,26,1.0,0.2896270477588924,0
33.8423,-118.4638,0,5,0,28,0.0,0.2958704443343244,0
33.8403,-118.1288,4,2,0,24,1.0,0.3318152406917716,0
33.7813,-118.2778,0,3,0,26,0.0,0.32973232664378876,0
33.8423,-118.1038,0,1,0,26,1.0,0.30698418681692996,0
33.8343,-118.4128,8,3,0,25,1.0,0.34407975922647616,0
33.9493,-118.0418,7,3,0,24,1.0,0.2922929459868788,0
33.8123,-118.4458,0,3,0,29,1.0,0.29969281541203424,0
34.0363,-118.0368,4,4,0,23,0.0,0.2737356701515734,0
33.8483,-118.0988,2,4,0,26,1.0,0.2937333510783076,0
33.8123,-118.1618,1,4,0,25,1.0,0.3195146772421319,0
33.7893,-118.3648,5,2,0,27,0.0,0.3310365181258017,0
34.0413,-118.0338,4,4,0,23,0.0,0.27221999014933207,0
33.8753,-118.0608,1,4,0,26,1.0,0.2828646694709372,0
33.7843,-118.4148,0,4,0,29,0.0,0.30065544846997216,0
34.0443,-118.0338,0,4,0,23,0.0,0.2686911369523816,0
33.8553,-118.1008,0,1,0,25,1.0,0.31472517084320795,0
33.8883,-118.0758,10,2,0,24,1.0,0.318326150787309,0
33.8253,-118.4008,5,2,0,25,0.0,0.347882146399651,0
33.8683,-118.0938,5,4,0,24,0.0,0.31294682514846467,0
33.8063,-118.1468,1,4,0,26,0.0,0.30830682786584734,0
33.7733,-118.3698,5,1,0,28,0.0,0.32852613206347747,0
33.8613,-118.0778,0,3,0,26,1.0,0.29130863068617274,0
33.8473,-118.4408,5,4,0,26,1.0,0.3238183149805678,0
33.8783,-118.0698,2,4,0,25,0.0,0.2946051242220682,0
33.8893,-118.4768,0,1,0,25,1.0,0.3362077069623838,0
33.7783,-118.2568,8,2,0,26,0.0,0.339540204696858,0
33.9013,-118.4868,7,2,0,25,1.0,0.3345406467584721,0
33.7173,-118.4868,0,2,0,39,0.0,0.2259415770047558,0
33.8403,-118.1368,0,1,0,24,0.0,0.33384947931992603,0
33.8913,-118.4558,1,4,0,24,0.0,0.33326270444763684,0
33.8123,-118.1928,0,4,0,24,0.0,0.33323185627125945,0
33.8123,-118.1368,7,1,0,26,1.0,0.32337728033002583,0
33.8763,-118.0578,2,2,0,27,0.0,0.28025994182087216,0
34.0083,-118.5028,0,2,0,23,0.0,0.32366992468216604,0
33.8553,-118.4848,4,3,0,28,0.0,0.3053840939072492,0
33.8813,-118.0598,8,1,0,26,0.0,0.2986685893422569,0
33.8173,-118.4288,0,2,0,27,1.0,0.3244905406810314,0
33.8403,-118.4418,0,2,0,26,0.0,0.33091839920649135,0
33.7943,-118.1928,0,2,0,26,1.0,0.3233741275234949,0
33.8863,-118.4648,2,1,0,25,1.0,0.33762818698783736,0
33.8803,-118.0808,8,3,0,25,0.0,0.3035455268218482,0
34.0493,-118.5018,6,4,0,23,0.0,0.30790557522439216,0
33.8733,-118.0778,0,4,0,25,1.0,0.2951322737126489,0
33.8473,-118.0758,9,4,0,27,0.0,0.2860960278020921,0
33.8533,-118.0988,2,4,0,25,0.0,0.3037201685763142,0
33.7783,-118.2948,0,4,0,26,0.0,0.32757146173752644,0
33.8293,-118.4328,7,1,0,26,1.0,0.3433192317246545,0
33.8473,-118.4128,6,1,0,24,1.0,0.36016549754748256,0
33.8073,-118.4468,5,1,0,29,1.0,0.3134240394946807,0
33.8153,-118.1218,3,1,0,27,1.0,0.3066076220741926,0
33.8203,-118.4128,3,1,0,26,0.0,0.3411052097484436,0
33.9303,-118.0448,10,3,0,25,1.0,0.28861528651319807,0
33.8013,-118.1668,3,3,0,26,0.0,0.31715596040163474,0
33.7973,-118.2828,10,1,0,24,0.0,0.3670808880074945,0
33.8063,-118.4028,1,1,0,27,1.0,0.330679523344551,0
33.8123,-118.1368,0,1,0,26,0.0,0.31804637280528003,0
33.8993,-118.4768,1,2,0,25,0.0,0.32962718743872776,0
34.0603,-118.0368,10,4,0,23,1.0,0.2717043022576341,0
33.7913,-118.2188,9,4,0,25,0.0,0.3364442242807342,0
33.8293,-118.4418,6,4,0,27,0.0,0.31795791748102425,0
33.8353,-118.4188,6,2,0,25,0.0,0.3472680162879152,0
33.8253,-118.0908,5,4,0,28,0.0,0.27922701857430926,0
